"analysis","replicate","beta_poct","beta_lab","delta_beta"
"parsimonious_cox",1998,-0.320692949427459,-0.0109282293306135,-0.309764720096846
"parsimonious_cox",1999,-0.173681493095981,0.0484971581172994,-0.22217865121328
"parsimonious_cox",2000,-0.0732518918221167,0.0387733297772798,-0.112025221599397
"ridge_cox",1,-0.00253623891159619,0.00609023316239704,-0.00862647207399324
"ridge_cox",2,-0.000192856927049035,0.00880151317769111,-0.00899437010474014
"ridge_cox",3,0.00291101911862805,0.00804588053752162,-0.00513486141889357
"ridge_cox",4,-0.00505902725699007,0.00670987576366619,-0.0117689030206563
"ridge_cox",5,0.00174705578692495,0.00845048159573314,-0.0067034258088082
"ridge_cox",6,-0.00101272277072476,0.0064850350483022,-0.00749775781902696
"ridge_cox",7,0.000723545520426228,0.00781721777406617,-0.00709367225363994
"ridge_cox",8,0.00456267406993914,0.0073307382786954,-0.00276806420875626
"ridge_cox",9,0.00329943345502016,0.0078616274075474,-0.00456219395252724
"ridge_cox",10,-0.00562361952037821,0.00493235299547161,-0.0105559725158498
"ridge_cox",11,-0.00115201649189099,0.010408904235755,-0.011560920727646
"ridge_cox",12,0.00788682332272529,0.00946093998236198,-0.00157411665963669
"ridge_cox",13,-0.00328562934314736,0.00169241135952499,-0.00497804070267235
"ridge_cox",14,-0.00339043795906579,0.00885778793288342,-0.0122482258919492
"ridge_cox",15,-0.00362924321456052,0.00462186405466353,-0.00825110726922405
"ridge_cox",16,0.000871692241312953,0.00579499871347007,-0.00492330647215712
"ridge_cox",17,0.00806057682152659,0.0094884742825509,-0.00142789746102431
"ridge_cox",18,-0.00868749217871652,0.00478655038313986,-0.0134740425618564
"ridge_cox",19,-0.0101000808469425,0.00996817952844355,-0.020068260375386
"ridge_cox",20,0.00335360800239694,0.0110376949039819,-0.007684086901585
"ridge_cox",21,0.00241318696439997,0.00546623069458617,-0.0030530437301862
"ridge_cox",22,0.00226904175002143,0.00949159375129241,-0.00722255200127099
"ridge_cox",23,0.0023865513988417,0.00855817806865947,-0.00617162666981777
"ridge_cox",24,0.00455610473605029,0.00734069332177191,-0.00278458858572162
"ridge_cox",25,0.00399168246844024,0.00675164669669566,-0.00275996422825542
"ridge_cox",26,-0.00015161311448397,0.0029800140834186,-0.00313162719790257
"ridge_cox",27,0.00247727130080075,0.00418168480058521,-0.00170441349978446
"ridge_cox",28,-0.00972861103155864,0.0022409755514394,-0.011969586582998
"ridge_cox",29,-0.00391452525591734,0.00935073724179178,-0.0132652624977091
"ridge_cox",30,-0.00585550643277336,0.0105904488336972,-0.0164459552664706
"ridge_cox",31,0.00421071428701437,0.00740812707865643,-0.00319741279164207
"ridge_cox",32,-0.000669332909861388,0.00599895499198825,-0.00666828790184964
"ridge_cox",33,0.00820526375298981,0.0105622818344204,-0.00235701808143056
"ridge_cox",34,-0.00287806059244837,0.00805384436534818,-0.0109319049577966
"ridge_cox",35,-0.00140315392104949,0.00610044652582658,-0.00750360044687607
"ridge_cox",36,0.00615563980297487,0.0122534866937443,-0.00609784689076946
"ridge_cox",37,-0.00598410959301682,0.0060229221108056,-0.0120070317038224
"ridge_cox",38,-0.00212903129491893,0.0104997791061909,-0.0126288104011098
"ridge_cox",39,-0.00323347010321316,0.0047884779428372,-0.00802194804605036
"ridge_cox",40,0.00522491378293825,0.00391790223665476,0.00130701154628349
"ridge_cox",41,-0.000709662233411764,0.00246422789748132,-0.00317389013089308
"ridge_cox",42,0.000120682605979878,0.00401612914135365,-0.00389544653537377
"ridge_cox",43,0.00399659474150402,0.0107203444444838,-0.00672374970297982
"ridge_cox",44,-0.00436430983383591,0.00527140744217689,-0.0096357172760128
"ridge_cox",45,-0.00203760764579523,0.00623806439660519,-0.00827567204240042
"ridge_cox",46,0.000551621647991076,0.00887751352042826,-0.00832589187243718
"ridge_cox",47,-0.00610892314314175,0.00291052999476319,-0.00901945313790494
"ridge_cox",48,-0.00251364425968682,0.00290782575957424,-0.00542147001926106
"ridge_cox",49,-0.0033889193115041,0.00971995079585367,-0.0131088701073578
"ridge_cox",50,-0.00331136260240451,0.00583990251761149,-0.009151265120016
"ridge_cox",51,0.00114881674840577,0.00741313026635741,-0.00626431351795164
"ridge_cox",52,0.00249458362308006,0.00852972698625106,-0.006035143363171
"ridge_cox",53,0.00221415134093532,0.00670527154137178,-0.00449112020043646
"ridge_cox",54,0.000779157847485896,0.00700389919534687,-0.00622474134786098
"ridge_cox",55,0.0102771742389079,0.00988759849218619,0.000389575746721684
"ridge_cox",56,-0.00314445597479831,0.00329870807539677,-0.00644316405019508
"ridge_cox",57,0.0047488351924215,0.00788266003751494,-0.00313382484509343
"ridge_cox",58,0.00266131363788505,0.00978840783952311,-0.00712709420163806
"ridge_cox",59,0.00566917138299665,0.00590305543342975,-0.000233884050433102
"ridge_cox",60,-0.00270130058893002,0.00545731438791581,-0.00815861497684582
"ridge_cox",61,0.000552520547656098,0.00387007866172972,-0.00331755811407362
"ridge_cox",62,0.000188433415283143,0.00732451746445352,-0.00713608404917038
"ridge_cox",63,0.00511499823251371,0.00680900122920405,-0.00169400299669034
"ridge_cox",64,-0.00430407270416656,0.00611292745871674,-0.0104170001628833
"ridge_cox",65,-0.00652695854623301,0.00551636950596598,-0.012043328052199
"ridge_cox",66,-0.0044038988571058,0.00686958941844688,-0.0112734882755527
"ridge_cox",67,-0.00356077902020355,0.00470693029969911,-0.00826770931990266
"ridge_cox",68,-0.00605400738844477,0.00816171126338452,-0.0142157186518293
"ridge_cox",69,-0.00591821478363063,0.00700389256428003,-0.0129221073479107
"ridge_cox",70,0.00280334580808333,0.00573337574253577,-0.00293002993445244
"ridge_cox",71,-0.00187970694860615,0.00317888247301757,-0.00505858942162372
"ridge_cox",72,0.0016653857237196,0.00786666102703806,-0.00620127530331846
"ridge_cox",73,-0.00575358295867635,0.00776946916271981,-0.0135230521213962
"ridge_cox",74,0.00290055064149284,0.00755187661303406,-0.00465132597154122
"ridge_cox",75,-0.00255400245237438,0.0058450250713794,-0.00839902752375378
"ridge_cox",76,-0.00000442016675357055,0.00172094297378948,-0.00172536314054305
"ridge_cox",77,-0.0111169864829821,0.00457217936336874,-0.0156891658463509
"ridge_cox",78,-0.0085217351434407,0.00698977947242836,-0.0155115146158691
"ridge_cox",79,0.00337961801453548,0.00761767274316903,-0.00423805472863355
"ridge_cox",80,-0.00110933164403235,0.00283201608832646,-0.00394134773235882
"ridge_cox",81,-0.00220841141075832,0.00784269235353364,-0.010051103764292
"ridge_cox",82,0.00869415709154698,0.00898176112763377,-0.00028760403608679
"ridge_cox",83,0.000193371328502943,0.00983141498459116,-0.00963804365608822
"ridge_cox",84,0.00549804055484276,0.0121794250616833,-0.00668138450684057
"ridge_cox",85,-0.00320198537755286,0.00988380012294107,-0.0130857855004939
"ridge_cox",86,-0.00680500713086758,0.00605057795301462,-0.0128555850838822
"ridge_cox",87,0.00385240917126052,0.00617299939524799,-0.00232059022398747
"ridge_cox",88,0.00091606561848646,0.0101562071355508,-0.00924014151706432
"ridge_cox",89,-0.0020444068044749,0.00555542811940863,-0.00759983492388354
"ridge_cox",90,-0.00527661935713814,0.00599152770130149,-0.0112681470584396
"ridge_cox",91,0.00102432133523611,0.00769035864253873,-0.00666603730730262
"ridge_cox",92,-0.0050970621940023,0.00822363434975739,-0.0133206965437597
"ridge_cox",93,-0.000780689625948966,0.00442878050878983,-0.0052094701347388
"ridge_cox",94,-0.00516974771897162,0.00569158407762049,-0.0108613317965921
"ridge_cox",95,-0.00178722661103637,0.00357324535555887,-0.00536047196659524
"ridge_cox",96,0.00558353106849997,0.00444139137759657,0.0011421396909034
"ridge_cox",97,0.00292731764104589,0.00781377326227644,-0.00488645562123055
"ridge_cox",98,-0.00330542147757132,0.00712341004696553,-0.0104288315245369
"ridge_cox",99,-0.00180568714224416,0.00101705991243979,-0.00282274705468395
"ridge_cox",100,-0.00683359707272374,0.00901916526229016,-0.0158527623350139
"ridge_cox",101,-0.00958253606715317,0.00864746027169666,-0.0182299963388498
"ridge_cox",102,-0.00263919389644373,0.00709472178851972,-0.00973391568496345
"ridge_cox",103,0.0059353459940278,0.0102629941701317,-0.00432764817610393
"ridge_cox",104,-0.00344008355613609,0.00928658179003938,-0.0127266653461755
"ridge_cox",105,0.00377459949114376,0.00800288624722971,-0.00422828675608595
"ridge_cox",106,0.00091348947670167,0.00576013843908235,-0.00484664896238068
"ridge_cox",107,-0.00410515021632025,0.00770293683079342,-0.0118080870471137
"ridge_cox",108,0.00751356100434144,0.00623731315852532,0.00127624784581611
"ridge_cox",109,-0.00593164413683836,0.00726919061193734,-0.0132008347487757
"ridge_cox",110,0.00389904621941424,0.00852481740281767,-0.00462577118340344
"ridge_cox",111,-0.00228607400469767,0.00722442768476881,-0.00951050168946648
"ridge_cox",112,-0.0056174586548353,0.00738191605280878,-0.0129993747076441
"ridge_cox",113,0.000685172416744081,0.00697816714855154,-0.00629299473180746
"ridge_cox",114,0.000939504037395403,0.00988120247248468,-0.00894169843508927
"ridge_cox",115,-0.00264957066112687,0.00608444623622486,-0.00873401689735173
"ridge_cox",116,-0.0048701045755978,0.00899572288258403,-0.0138658274581818
"ridge_cox",117,0.00177155324762425,0.00779129547832727,-0.00601974223070302
"ridge_cox",118,-0.00284174443048343,0.0109062766735962,-0.0137480211040796
"ridge_cox",119,0.00232833346838037,0.004312732031705,-0.00198439856332464
"ridge_cox",120,-0.00792128687910517,0.00295684771537984,-0.010878134594485
"ridge_cox",121,-0.00588239407266161,0.00820388459775378,-0.0140862786704154
"ridge_cox",122,0.00133326366854852,0.00544877136137507,-0.00411550769282655
"ridge_cox",123,0.00424559594701679,0.00761717566418334,-0.00337157971716655
"ridge_cox",124,0.00309909285607162,0.00425806802578599,-0.00115897516971437
"ridge_cox",125,0.000820195314304392,0.00354110703706725,-0.00272091172276286
"ridge_cox",126,0.00667127532622206,0.0088187190021795,-0.00214744367595743
"ridge_cox",127,-0.0164796268475623,0.0107717421729731,-0.0272513690205353
"ridge_cox",128,-0.00745959655792177,0.0080255598971076,-0.0154851564550294
"ridge_cox",129,-0.00473816941802632,0.00576536951925201,-0.0105035389372783
"ridge_cox",130,-0.00502392467715079,0.00457573514883485,-0.00959965982598564
"ridge_cox",131,0.00326804966146701,0.0117068946406218,-0.00843884497915478
"ridge_cox",132,0.000512022939704961,0.0103623961704784,-0.00985037323077343
"ridge_cox",133,-0.00125955912411696,0.00710917347699224,-0.0083687326011092
"ridge_cox",134,-0.00244299513969589,0.011978463589673,-0.0144214587293689
"ridge_cox",135,-0.0132081447651603,0.00529857223619187,-0.0185067170013521
"ridge_cox",136,-0.00225314573242921,0.00665559242020921,-0.00890873815263842
"ridge_cox",137,-0.00587883770111931,0.00610960445995916,-0.0119884421610785
"ridge_cox",138,-0.000889972053118664,0.00656852450856358,-0.00745849656168224
"ridge_cox",139,0.0080317054807072,0.0080486971842632,-0.0000169917035559991
"ridge_cox",140,-0.000499570344951665,0.00641738387394679,-0.00691695421889846
"ridge_cox",141,-0.00507527270755886,0.007301199507997,-0.0123764722155559
"ridge_cox",142,-0.00500587773542256,0.00501507820624198,-0.0100209559416645
"ridge_cox",143,0.00094797281948905,0.00552382096009988,-0.00457584814061083
"ridge_cox",144,-0.00127181656224829,0.00552882970012166,-0.00680064626236995
"ridge_cox",145,0.000884484130999539,0.00281290281705778,-0.00192841868605824
"ridge_cox",146,-0.000740406143819112,0.0117404687805764,-0.0124808749243955
"ridge_cox",147,-0.00382212301923119,0.00707051439533195,-0.0108926374145631
"ridge_cox",148,0.00334591989679285,0.00828574095583178,-0.00493982105903892
"ridge_cox",149,-0.00374241562333591,0.0104152318431834,-0.0141576474665193
"ridge_cox",150,-0.00180141883923995,0.0051296422301123,-0.00693106106935225
"ridge_cox",151,-0.00598568833936249,0.00665847731142047,-0.012644165650783
"ridge_cox",152,-0.00591515803020645,-0.000760264153541966,-0.00515489387666448
"ridge_cox",153,0.00621536880075976,0.00791054357262573,-0.00169517477186597
"ridge_cox",154,0.00250707675236688,0.005067962650271,-0.00256088589790412
"ridge_cox",155,-0.00426217531577247,0.00981132607130984,-0.0140735013870823
"ridge_cox",156,-0.00463900450369377,0.00932354489733702,-0.0139625494010308
"ridge_cox",157,-0.00260254974420856,0.00574351311191561,-0.00834606285612416
"ridge_cox",158,-0.00508106708604574,0.00401579846795526,-0.00909686555400099
"ridge_cox",159,-0.00228302928214728,0.00720788567020406,-0.00949091495235134
"ridge_cox",160,-0.00402748095607692,0.00763526071524843,-0.0116627416713254
"ridge_cox",161,0.00222152934219379,0.00649625683932572,-0.00427472749713194
"ridge_cox",162,-0.00161443247224132,0.00528184538846675,-0.00689627786070808
"ridge_cox",163,-0.00859938763423466,0.00116409387479181,-0.00976348150902646
"ridge_cox",164,0.00292909089236751,0.00510794502891695,-0.00217885413654944
"ridge_cox",165,-0.00603231344093454,0.00876179522974195,-0.0147941086706765
"ridge_cox",166,0.000633540117250046,0.00904884396713851,-0.00841530384988847
"ridge_cox",167,-0.00563271789756806,0.00407439413126714,-0.0097071120288352
"ridge_cox",168,-0.0113368432571823,0.00453463124840732,-0.0158714745055896
"ridge_cox",169,0.00486803075071248,0.00761754858946604,-0.00274951783875356
"ridge_cox",170,-0.00390344899248699,0.00363820172067197,-0.00754165071315896
"ridge_cox",171,-0.00455821472360878,0.0075302095943668,-0.0120884243179756
"ridge_cox",172,0.000180110648930274,0.00706360210795709,-0.00688349145902682
"ridge_cox",173,0.00176072406111863,0.0110828050581083,-0.00932208099698966
"ridge_cox",174,-0.00151273447135682,0.00704306723044503,-0.00855580170180185
"ridge_cox",175,-0.00742132249410556,0.00468240560928317,-0.0121037281033887
"ridge_cox",176,-0.00515516909186349,0.00633686270013813,-0.0114920317920016
"ridge_cox",177,-0.00252891171306446,0.00757161612418497,-0.0101005278372494
"ridge_cox",178,0.00342132928399244,0.00278438683898586,0.00063694244500658
"ridge_cox",179,-0.000428706187284694,0.00652719875667036,-0.00695590494395505
"ridge_cox",180,0.00372075200374859,0.00414497674205984,-0.000424224738311256
"ridge_cox",181,-0.000231690794077666,0.0100672151668325,-0.0102989059609102
"ridge_cox",182,-0.00187247395702617,0.00588087928358808,-0.00775335324061425
"ridge_cox",183,-0.00727308393279288,0.00719377672612992,-0.0144668606589228
"ridge_cox",184,-0.00254143809309797,0.00640431203238438,-0.00894575012548236
"ridge_cox",185,-0.00123537479435758,0.00385600549882412,-0.0050913802931817
"ridge_cox",186,0.00125549907625036,0.0103796391447771,-0.00912414006852672
"ridge_cox",187,-0.00193148636767283,0.00982952619068559,-0.0117610125583584
"ridge_cox",188,0.00187993931087942,0.00319781510605134,-0.00131787579517192
"ridge_cox",189,-0.00100397718629891,0.00101942264913633,-0.00202339983543524
"ridge_cox",190,0.00199562604751471,0.00606053331450077,-0.00406490726698606
"ridge_cox",191,0.00367549540341908,0.00932155019667967,-0.00564605479326059
"ridge_cox",192,0.0106892520302673,0.0106640271544718,0.000025224875795489
"ridge_cox",193,-0.00300178756230487,0.00102197296406807,-0.00402376052637294
"ridge_cox",194,-0.0117214641135939,0.00529026759886943,-0.0170117317124634
"ridge_cox",195,-0.00635166043617904,0.00445731857620544,-0.0108089790123845
"ridge_cox",196,-0.00205591676121166,0.00626551115061932,-0.00832142791183098
"ridge_cox",197,-0.00182971692742433,0.00799407749509689,-0.00982379442252123
"ridge_cox",198,-0.00419549781315029,0.00747003147390937,-0.0116655292870597
"ridge_cox",199,-0.00434803579136016,0.00229464261687688,-0.00664267840823704
"ridge_cox",200,0.00454139763957876,0.00617481282195343,-0.00163341518237468
"ridge_cox",201,-0.00281583346118565,0.00951623465134732,-0.012332068112533
"ridge_cox",202,0.00373819031157422,0.00843173273435052,-0.0046935424227763
"ridge_cox",203,-0.00556779566390476,0.00549233956424242,-0.0110601352281472
"ridge_cox",204,-0.000382383083977647,0.0067351975192973,-0.00711758060327494
"ridge_cox",205,0.00124791725327658,0.00791251536156699,-0.00666459810829041
"ridge_cox",206,0.00683275183148639,0.00558746500784298,0.00124528682364341
"ridge_cox",207,-0.0109690661314961,0.00991600629757894,-0.020885072429075
"ridge_cox",208,-0.00251903986283418,0.00921863023094261,-0.0117376700937768
"ridge_cox",209,0.00637587500463439,0.00885323009288254,-0.00247735508824815
"ridge_cox",210,0.00371550391615038,0.00970925136871158,-0.00599374745256121
"ridge_cox",211,0.00854435531323273,0.0127945984467531,-0.0042502431335204
"ridge_cox",212,-0.00383975283596271,0.00762917135600812,-0.0114689241919708
"ridge_cox",213,0.00740818736967099,0.00932103665495213,-0.00191284928528114
"ridge_cox",214,-0.00687680129680284,0.00589609938045166,-0.0127729006772545
"ridge_cox",215,-0.00305467124786895,0.00561433564918228,-0.00866900689705123
"ridge_cox",216,-0.000811012972952721,0.0076273791066987,-0.00843839207965142
"ridge_cox",217,-0.0033284589154461,0.00639167148634272,-0.00972013040178882
"ridge_cox",218,-0.00248777505910535,0.00388184670365066,-0.00636962176275601
"ridge_cox",219,-0.00505666493733563,0.00643324541072886,-0.0114899103480645
"ridge_cox",220,-0.00295199946484288,0.00774488114448128,-0.0106968806093242
"ridge_cox",221,-0.0112341129382687,0.00536229918711971,-0.0165964121253884
"ridge_cox",222,-0.00342872114240509,0.0032185535751984,-0.0066472747176035
"ridge_cox",223,0.0102169239232579,0.00813985682050199,0.00207706710275591
"ridge_cox",224,-0.00372485029874091,0.00427896176354532,-0.00800381206228623
"ridge_cox",225,-0.00307946690403554,0.00931835765946819,-0.0123978245635037
"ridge_cox",226,0.00903431411520311,0.00924638542665703,-0.000212071311453925
"ridge_cox",227,-0.00322444015983578,0.00635542879827253,-0.00957986895810831
"ridge_cox",228,-0.00855800904919014,0.00782401413427556,-0.0163820231834657
"ridge_cox",229,0.00737847580939937,0.00853009352011496,-0.00115161771071559
"ridge_cox",230,-0.00926366405967915,0.00223659970432026,-0.0115002637639994
"ridge_cox",231,-0.00438924812004161,0.00457164549192525,-0.00896089361196686
"ridge_cox",232,0.00116371691481654,0.00470927864956838,-0.00354556173475184
"ridge_cox",233,-0.0075337821173515,0.00681751972493461,-0.0143513018422861
"ridge_cox",234,-0.000932808421009595,0.00743247067992476,-0.00836527910093435
"ridge_cox",235,0.00133736273528291,0.00888395035466873,-0.00754658761938582
"ridge_cox",236,0.00646421635018289,0.00801696127545385,-0.00155274492527096
"ridge_cox",237,0.00300394132359094,0.00797107087912103,-0.00496712955553009
"ridge_cox",238,0.00378859145249732,0.00851468476522791,-0.0047260933127306
"ridge_cox",239,0.00438578253077111,0.00774378711536503,-0.00335800458459393
"ridge_cox",240,-0.00541876163101087,0.00286967674367118,-0.00828843837468206
"ridge_cox",241,-0.00880860871224549,0.00668695675829779,-0.0154955654705433
"ridge_cox",242,-0.00540256744827504,0.00795211658279702,-0.0133546840310721
"ridge_cox",243,-0.00859768254425746,0.00688434811700618,-0.0154820306612636
"ridge_cox",244,-0.00771306344816506,0.00356278808469577,-0.0112758515328608
"ridge_cox",245,-0.0067706461606489,0.00870132803973314,-0.015471974200382
"ridge_cox",246,0.00271640380100698,0.008422146642318,-0.00570574284131102
"ridge_cox",247,-0.00165960666660845,0.0076792297421241,-0.00933883640873256
"ridge_cox",248,0.0093739471298205,0.0100138323530718,-0.000639885223251268
"ridge_cox",249,-0.00782119080306571,0.000301852582900691,-0.0081230433859664
"ridge_cox",250,-0.00214755388772166,0.00699704594559532,-0.00914459983331698
"ridge_cox",251,-0.00615913650417457,0.00452495735572255,-0.0106840938598971
"ridge_cox",252,-0.00539965908153374,0.00502190039830475,-0.0104215594798385
"ridge_cox",253,0.00400452799809477,0.00921538515411497,-0.00521085715602019
"ridge_cox",254,-0.000102031807442917,0.00309226475308746,-0.00319429656053038
"ridge_cox",255,-0.00795244450471967,0.00700491852859436,-0.014957363033314
"ridge_cox",256,-0.000512087810840856,0.00510812544680792,-0.00562021325764878
"ridge_cox",257,-0.00556854789926252,0.00584640900105214,-0.0114149569003147
"ridge_cox",258,-0.00643045109944097,0.00656141320161714,-0.0129918643010581
"ridge_cox",259,-0.00758416946109975,0.00383910613528531,-0.0114232755963851
"ridge_cox",260,-0.00124586272622612,0.0103614384707312,-0.0116073011969574
"ridge_cox",261,0.0104944651521406,0.00973361609380454,0.000760849058336096
"ridge_cox",262,0.00566149804439548,0.00704266498056504,-0.00138116693616956
"ridge_cox",263,-0.00496006263518785,0.00682481460739809,-0.0117848772425859
"ridge_cox",264,0.00347013252300961,0.00516071588499222,-0.00169058336198261
"ridge_cox",265,0.003879792140693,0.00664669949357187,-0.00276690735287888
"ridge_cox",266,-0.00363295260504034,0.00467963613738247,-0.0083125887424228
"ridge_cox",267,0.0124525061577874,0.00793113700871312,0.0045213691490743
"ridge_cox",268,-0.00094535639696366,0.00655180095554848,-0.00749715735251214
"ridge_cox",269,0.00885402678151608,0.00890151575594921,-0.0000474889744331297
"ridge_cox",270,-0.00260176461553622,0.00473537566270552,-0.00733714027824174
"ridge_cox",271,0.00269948819594991,0.00804143114286559,-0.00534194294691567
"ridge_cox",272,0.00402131933682323,0.00651555043088998,-0.00249423109406676
"ridge_cox",273,-0.00762472642072909,0.00547754274079647,-0.0131022691615256
"ridge_cox",274,0.0027525337954258,0.000369426834597666,0.00238310696082813
"ridge_cox",275,-0.00291470873612699,0.00511945853741451,-0.0080341672735415
"ridge_cox",276,0.00136870749413821,0.00639583471248353,-0.00502712721834532
"ridge_cox",277,-0.00585850715694549,0.00495020648618909,-0.0108087136431346
"ridge_cox",278,-0.00271312572109936,0.00759409504231488,-0.0103072207634142
"ridge_cox",279,-0.00052460074861719,0.0136737796483142,-0.0141983803969314
"ridge_cox",280,0.00202638012873301,0.0067662695361189,-0.00473988940738589
"ridge_cox",281,-0.00332711868525914,0.00819107683237307,-0.0115181955176322
"ridge_cox",282,-0.00659566725058091,0.00845044641792112,-0.015046113668502
"ridge_cox",283,0.00626640385868338,0.00987068668538042,-0.00360428282669704
"ridge_cox",284,-0.00193840053299406,0.00811317146605658,-0.0100515719990506
"ridge_cox",285,-0.00639267402391584,0.00762207754723238,-0.0140147515711482
"ridge_cox",286,-0.00606422788027166,0.00655608482292081,-0.0126203127031925
"ridge_cox",287,0.00442068573647742,0.00246994918872512,0.0019507365477523
"ridge_cox",288,-0.010751951621341,0.0102314408601699,-0.0209833924815109
"ridge_cox",289,-0.00379832319460572,0.00379236651219379,-0.00759068970679952
"ridge_cox",290,0.000461362630595379,0.00808465923591328,-0.0076232966053179
"ridge_cox",291,-0.0142124645654851,0.00333628046558212,-0.0175487450310673
"ridge_cox",292,-0.00159777885723321,0.00665822320787532,-0.00825600206510854
"ridge_cox",293,0.000862447100927338,0.00612125329629254,-0.0052588061953652
"ridge_cox",294,0.00450846551504267,0.00711614777655154,-0.00260768226150887
"ridge_cox",295,0.00136844785119381,0.00232791991635572,-0.00095947206516191
"ridge_cox",296,0.00341302633633167,0.00894891051017333,-0.00553588417384166
"ridge_cox",297,-0.00470894670083282,0.00412261386187943,-0.00883156056271226
"ridge_cox",298,0.00599130907419442,0.0116033026358092,-0.00561199356161483
"ridge_cox",299,-0.0000253540447717722,0.00751903386358713,-0.00754438790835891
"ridge_cox",300,0.00332924663960846,0.00869424525431418,-0.00536499861470571
"ridge_cox",301,0.00154103054628148,0.00226447592193062,-0.000723445375649139
"ridge_cox",302,-0.0135847916333295,0.00501563416302163,-0.0186004257963512
"ridge_cox",303,-0.00560899944095821,0.00471426793147158,-0.0103232673724298
"ridge_cox",304,-0.0020999019467545,0.00278370711160609,-0.00488360905836058
"ridge_cox",305,-0.00100131493559729,0.0100437423403017,-0.011045057275899
"ridge_cox",306,-0.00740529432717845,0.00634720941688394,-0.0137525037440624
"ridge_cox",307,0.000963783564387551,0.00654015921525032,-0.00557637565086277
"ridge_cox",308,0.00357268041756146,0.00820536296583482,-0.00463268254827337
"ridge_cox",309,-0.00192437191430325,0.00812609790499705,-0.0100504698193003
"ridge_cox",310,-0.000152191043152317,0.00661805215266864,-0.00677024319582095
"ridge_cox",311,0.00172350878969796,0.00628963398363744,-0.00456612519393949
"ridge_cox",312,-0.004761841734169,0.00531971468136674,-0.0100815564155357
"ridge_cox",313,-0.000406987021011895,0.00977523801721553,-0.0101822250382274
"ridge_cox",314,0.000725491114743477,0.00876044873246062,-0.00803495761771714
"ridge_cox",315,0.00721545899127231,0.00839372855757132,-0.001178269566299
"ridge_cox",316,-0.00340076375475448,0.0046288934974861,-0.00802965725224057
"ridge_cox",317,0.0049302886460344,0.00533120856411716,-0.00040091991808276
"ridge_cox",318,-0.00365029975623663,0.00493881368862511,-0.00858911344486175
"ridge_cox",319,-0.00491563779005853,0.00455493576999065,-0.00947057356004919
"ridge_cox",320,-0.000146376778574846,0.0130464621577684,-0.0131928389363433
"ridge_cox",321,-0.00360833897741681,0.00759810190679492,-0.0112064408842117
"ridge_cox",322,-0.00199758163179407,0.00796546717310215,-0.00996304880489622
"ridge_cox",323,-0.00472091262126054,0.0047116816948523,-0.00943259431611284
"ridge_cox",324,-0.00292062996363218,0.00451491414396946,-0.00743554410760165
"ridge_cox",325,0.001191007654617,0.00397821714728403,-0.00278720949266703
"ridge_cox",326,-0.00530634756553055,0.00344108680940649,-0.00874743437493704
"ridge_cox",327,-0.0117805676066766,0.00534265352181348,-0.01712322112849
"ridge_cox",328,-0.00388224701956326,0.00554249394023737,-0.00942474095980063
"ridge_cox",329,-0.00441298315033402,0.00957167426443372,-0.0139846574147677
"ridge_cox",330,-0.00075251179372443,0.00787096742744373,-0.00862347922116815
"ridge_cox",331,-0.00485895759191704,0.00669622635648817,-0.0115551839484052
"ridge_cox",332,-0.00573392159820292,0.00308960798620351,-0.00882352958440643
"ridge_cox",333,0.00508292699179326,0.00934131395794605,-0.00425838696615279
"ridge_cox",334,-0.00149118752981744,0.00707570072325215,-0.00856688825306959
"ridge_cox",335,-0.000888423886117318,0.00395717343290904,-0.00484559731902636
"ridge_cox",336,-0.00609118821443265,0.00546679437029781,-0.0115579825847305
"ridge_cox",337,-0.00545238152047928,0.00297118854111305,-0.00842357006159233
"ridge_cox",338,0.012318559587537,0.00948033221768322,0.00283822736985383
"ridge_cox",339,0.0061629799107054,0.00991408004504342,-0.00375110013433802
"ridge_cox",340,-0.000579073375111122,0.00577510945086724,-0.00635418282597836
"ridge_cox",341,0.0000273158852720584,0.00859051569669667,-0.00856319981142461
"ridge_cox",342,-0.00209059238106419,0.00518433313537868,-0.00727492551644286
"ridge_cox",343,-0.00257877414724185,0.00534646138453032,-0.00792523553177217
"ridge_cox",344,0.00950496374554502,0.00683884782917068,0.00266611591637434
"ridge_cox",345,0.001037899800908,0.00572750070170198,-0.00468960090079398
"ridge_cox",346,-0.0129668918515654,0.0058446155658185,-0.0188115074173839
"ridge_cox",347,-0.00384615826740537,0.00465771360812022,-0.00850387187552559
"ridge_cox",348,-0.0133332869735976,0.00389583540655453,-0.0172291223801521
"ridge_cox",349,-0.0036963016593736,0.00490468587047828,-0.00860098752985188
"ridge_cox",350,0.000819806479523783,0.00472884186066494,-0.00390903538114116
"ridge_cox",351,-0.00666071508495157,0.00832479265494196,-0.0149855077398935
"ridge_cox",352,-0.00316259774112323,0.00915782641190524,-0.0123204241530285
"ridge_cox",353,0.00303484617681694,0.00904628618520409,-0.00601144000838715
"ridge_cox",354,-0.00303149346027935,0.000792989896030486,-0.00382448335630984
"ridge_cox",355,-0.00519721676059965,0.00430508568693154,-0.00950230244753119
"ridge_cox",356,-0.00259092510921642,0.00631599994604078,-0.00890692505525719
"ridge_cox",357,-0.00630875565703093,0.00985940493539535,-0.0161681605924263
"ridge_cox",358,0.000579763136436801,0.00875083573167761,-0.0081710725952408
"ridge_cox",359,-0.00230459930010308,0.00418581775496721,-0.00649041705507028
